Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11789612
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
loss_mse:  tensor(0.1089, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0714, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1051, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0845, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0915, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0930, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0904, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0708, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0774, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0607, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1098, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0943, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0774, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0889, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0846, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0857, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0946, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0839, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0817, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0785, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0911, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0649, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0951, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0881, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0796, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0914, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0893, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0986, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0877, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0655, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0935, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0804, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0929, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0972, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0816, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0892, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0802, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0968, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0853, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0947, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0725, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0692, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1016, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0841, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0969, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0784, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0837, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0907, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0970, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1038, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0912, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0736, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0849, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1004, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0807, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1023, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0999, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0964, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0839, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0882, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0649, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0792, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0842, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1023, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0865, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0944, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0989, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0847, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0731, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0887, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1000, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1110, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0831, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0816, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0925, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0780, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1098, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1010, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0889, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch   3, time= 10.7s | Train: skip eval | Valid: time=  0.2s loss=1.524, TAw acc=  0.0% |
loss_mse:  tensor(0.0844, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0837, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0832, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0854, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0916, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0752, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0782, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0774, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0709, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1047, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0787, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1050, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0853, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1067, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0839, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0988, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0901, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0927, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0689, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0929, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0851, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1039, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0754, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0831, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0898, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0791, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0915, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0842, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0981, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0825, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0847, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1032, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0774, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0981, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1023, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0771, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0874, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0693, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1065, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0975, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0812, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0731, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0800, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0896, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0772, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0979, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0760, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0765, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0765, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0648, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0887, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0731, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0640, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0982, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0758, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0811, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0915, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0962, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0758, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0992, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0812, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1062, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0807, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0771, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0683, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0789, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0872, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1065, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0718, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0814, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0788, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0821, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0736, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0832, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0712, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0983, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0958, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1008, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0856, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0973, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0997, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0828, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0860, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0964, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0818, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0751, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0873, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0888, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0892, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1048, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0859, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0785, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0739, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0927, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0839, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0753, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0767, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0692, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0856, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0858, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0742, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0796, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0827, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0758, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0776, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1011, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1066, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0761, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0814, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0683, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0933, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0797, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0770, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1033, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0741, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0669, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch   4, time= 10.4s | Train: skip eval | Valid: time=  0.4s loss=1.311, TAw acc=  0.0% |
loss_mse:  tensor(0.0867, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0707, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0824, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0667, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0723, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0903, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0787, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0816, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0960, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0733, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0629, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0741, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0896, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0745, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0612, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0739, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0840, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0840, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0762, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0843, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0715, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0722, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0908, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0854, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0878, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0673, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0794, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1124, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0853, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0879, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0993, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0681, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0723, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0729, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0592, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0815, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0861, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0748, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0680, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0777, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0717, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1035, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0859, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0786, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0714, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0894, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0757, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0753, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0790, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0858, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0670, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0953, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0899, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1040, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0677, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0717, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0689, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0917, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0756, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0749, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0674, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0999, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0837, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0896, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0772, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0688, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0638, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0808, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0696, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0820, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0905, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0761, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0734, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0851, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1012, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0714, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0886, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0999, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0614, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0722, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0813, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0656, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0653, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1001, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0759, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0821, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0816, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0729, device='cuda:0', grad_fn=<MulBackward0>)
